Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1730723560.667237,96323,1730723560,666863918,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.31,-0.17,9.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.6764216,96324,1730723560,676087141,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.29,-0.23,10.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.6875784,96325,1730723560,686936140,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,-0.0017453292519943296,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.3,-0.12,9.96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.6968381,96326,1730723560,696491957,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,0.0,-0.003490658503988659,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.26,-0.13,10.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.7071333,96327,1730723560,706889153,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.29,-0.18,9.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.7164319,96328,1730723560,716132402,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.27,-0.24,10.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.728525,96329,1730723560,727978468,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.33,-0.13,10.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.738358,96330,1730723560,736161709,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,-0.003490658503988659,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.31,-0.15,9.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.7489562,96331,1730723560,748543501,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,-0.003490658503988659,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.35,-0.21,10.06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.758647,96332,1730723560,756273031,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.31,-0.19,10.06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.7674718,96333,1730723560,767043114,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.33,-0.21,10.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.777269,96334,1730723560,776180744,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0017453292519943296,-0.003490658503988659,0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.31,-0.2,10.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.799731,96335,1730723560,787023067,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,0.0,0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.34,-0.2,10.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.800237,96336,1730723560,796592236,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,-0.0017453292519943296,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.33,-0.18,9.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.8098848,96337,1730723560,807328463,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,-0.003490658503988659,-0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.3,-0.15,10.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.8195298,96338,1730723560,816235781,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0017453292519943296,0.0017453292519943296,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.32,-0.17,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.8305593,96339,1730723560,827097178,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,0.0,0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.29,-0.16,10.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.8367195,96340,1730723560,836300373,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.25,-0.19,9.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.847848,96341,1730723560,847489595,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0017453292519943296,-0.003490658503988659,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.3,-0.21,10.04,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.8567758,96342,1730723560,856292009,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,0.003490658503988659,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.3,-0.18,9.96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.8721616,96343,1730723560,871777058,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,-0.003490658503988659,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.3,-0.17,9.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.8779194,96344,1730723560,876330853,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.29,-0.14,10.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.8876927,96345,1730723560,887079954,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,-0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.32,-0.18,9.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.897548,96346,1730723560,896663189,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.29,-0.21,9.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.9094224,96347,1730723560,908560514,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,-0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.33,-0.21,10.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.916729,96348,1730723560,916327953,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0017453292519943296,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.3,-0.17,10.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.9274824,96349,1730723560,927115917,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,0.0,-0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.3,-0.19,9.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.936762,96350,1730723560,936408281,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0017453292519943296,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.61,-0.21,10.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.9479597,96351,1730723560,947672367,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.006981317007977318,0.010471975511965976,-0.017453292519943295,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,2.16,-0.15,9.91,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.9568284,96352,1730723560,956362963,imu_link,0.0,0.0,-0.6573752457940958,0.7535633923016379,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.027925268031909273,-0.06806784082777885,-0.1413716694115407,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,1.22,0.0,11.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.9676108,96353,1730723560,967221737,imu_link,0.0,0.0,-0.6580326035166144,0.7529894373157874,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.06632251157578452,-0.04537856055185257,-0.2548180707911721,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,2.68,0.63,9.31,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.9767706,96354,1730723560,976386547,imu_link,0.0,0.0,-0.6593458151000688,0.7518398074789774,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.031415926535897934,-0.022689280275926284,-0.1954768762233649,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,3.81,-0.17,10.22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.9876318,96355,1730723560,987242460,imu_link,0.0,0.0,-0.6600016679609366,0.7512641335035112,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.020943951023931952,0.012217304763960306,-0.12740903539558604,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,4.03,0.19,10.36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723560.9975421,96356,1730723560,996888876,imu_link,0.0,0.0,-0.6600016679609366,0.7512641335035112,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.012217304763960306,0.022689280275926284,-0.06806784082777885,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,5.53,-0.3,10.59,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.0079849,96357,1730723561,7491827,imu_link,0.0,0.0,-0.6600016679609366,0.7512641335035112,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.020943951023931952,-0.041887902047863905,-0.04014257279586957,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,4.04,-0.46,11.65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.0183215,96358,1730723561,16510487,imu_link,0.0,0.0,-0.6600016679609366,0.7512641335035112,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.006981317007977318,0.019198621771937624,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,5.01,-0.61,8.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.0275679,96359,1730723561,27209759,imu_link,0.0,0.0,-0.6600016679609366,0.7512641335035112,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.03490658503988659,0.02617993877991494,0.029670597283903602,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,4.29,-0.1,10.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.0381703,96360,1730723561,36437511,imu_link,0.0,0.0,-0.6600016679609366,0.7512641335035112,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.022689280275926284,0.08028514559173915,0.010471975511965976,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,3.57,-0.37,9.85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.0478935,96361,1730723561,47640324,imu_link,0.0,0.0,-0.6600016679609366,0.7512641335035112,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.027925268031909273,0.04014257279586957,-0.0645771823237902,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,3.04,-0.07,9.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.0569282,96362,1730723561,56526661,imu_link,0.0,0.0,-0.6606570182018237,0.7506878874077264,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.019198621771937624,-0.03665191429188092,-0.1117010721276371,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,1.8,-0.52,11.49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.0677323,96363,1730723561,67258596,imu_link,0.0,0.0,-0.6613118653236518,0.7501110696304596,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,-0.010471975511965976,-0.1361356816555577,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,1.3,0.14,8.63,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.0770023,96364,1730723561,76504707,imu_link,0.0,0.0,-0.6619662088277268,0.7495336806109825,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.019198621771937624,0.03316125578789226,-0.153588974175501,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.96,-0.08,10.66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.0877824,96365,1730723561,87355852,imu_link,0.0,0.0,-0.6626200482157375,0.7489557207890022,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.022689280275926284,0.027925268031909273,-0.19722220547535924,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.58,0.41,10.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.0997038,96366,1730723561,96893787,imu_link,0.0,0.0,-0.6632733829897567,0.74837719060466,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.048869219055841226,-0.008726646259971648,-0.23561944901923448,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.58,-0.33,9.96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.1079056,96367,1730723561,107598782,imu_link,0.0,0.0,-0.664578536706034,0.7472184209116278,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.020943951023931952,-0.008726646259971648,-0.3211405823669566,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.9,-0.12,12.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.1169608,96368,1730723561,116562366,imu_link,0.0,0.0,-0.6658816660008342,0.7460573750616996,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.013962634015954637,0.03490658503988659,-0.42586033748661634,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.08,-0.02,7.31,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.1278079,96369,1730723561,127338171,imu_link,0.0,0.0,-0.6671827669045997,0.744894056591622,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.022689280275926284,-0.019198621771937624,-0.47822021504644624,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.03,-0.17,10.71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.1381118,96370,1730723561,136631250,imu_link,0.0,0.0,-0.6691306063588582,0.7431448254773942,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.029670597283903602,0.005235987755982988,-0.5532693728822025,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.26,-0.4,12.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.147944,96371,1730723561,147698879,imu_link,0.0,0.0,-0.6717205893229902,0.74080459628675,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.05061454830783556,0.03665191429188092,-0.5707226654021458,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.31,0.36,7.91,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.1591108,96372,1730723561,156588078,imu_link,0.0,0.0,-0.6736577070565727,0.7390434992091337,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.017453292519943295,-0.048869219055841226,-0.6073745796940266,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.57,-1.01,10.84,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.167762,96373,1730723561,167386532,imu_link,0.0,0.0,-0.6762333461397154,0.7366874924747153,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.05585053606381855,0.07330382858376185,-0.6824237375297829,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.02,-0.38,10.89,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.1769197,96374,1730723561,176578283,imu_link,0.0,0.0,-0.6788007455329417,0.7343225094356856,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.059341194567807204,0.017453292519943295,-0.7068583470577035,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.25,-0.31,7.14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.1878014,96375,1730723561,187389135,imu_link,0.0,0.0,-0.6813598739533002,0.7319485789086163,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.022689280275926284,-0.024434609527920613,-0.7592182246175333,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.98,-0.55,13.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.1973844,96376,1730723561,196979046,imu_link,0.0,0.0,-0.6845471059286887,0.7289686274214116,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.017453292519943295,0.031415926535897934,-0.8011061266653973,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.56,-0.87,8.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.207872,96377,1730723561,207540274,imu_link,0.0,0.0,-0.687087510804423,0.7265746709709759,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.020943951023931952,0.0017453292519943296,-0.7731808586334878,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.45,-0.66,8.53,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.2170548,96378,1730723561,216645718,imu_link,0.0,0.0,-0.6902512402344372,0.7235697791884493,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0471238898038469,0.031415926535897934,-0.8342673824532895,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.06,-0.11,12.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.2280738,96379,1730723561,227493048,imu_link,0.0,0.0,-0.693401828275813,0.7205511116803305,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.06283185307179587,0.010471975511965976,-0.8517206749732327,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.57,-0.08,7.19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.237309,96380,1730723561,236707211,imu_link,0.0,0.0,-0.6959127965923143,0.7181262977631888,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.022689280275926284,0.02617993877991494,-0.8464846872172498,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.05,-0.34,12.88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.2492452,96381,1730723561,248401165,imu_link,0.0,0.0,-0.6990395791467099,0.7150829789516673,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.006981317007977318,0.0017453292519943296,-0.8883725892651138,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.1,-1.27,9.91,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.2571316,96382,1730723561,256775379,imu_link,0.0,0.0,-0.7021530529951624,0.7120260459909965,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.012217304763960306,0.024434609527920613,-0.8604473212332043,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.08,-0.48,8.22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.2677426,96383,1730723561,267487049,imu_link,0.0,0.0,-0.705871570678681,0.7083398377245289,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.03490658503988659,0.013962634015954637,-0.8988445647770796,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.01,-0.15,11.68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.2771387,96384,1730723561,276676178,imu_link,0.0,0.0,-0.7089555570807734,0.7052531588616177,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.029670597283903602,0.0,-0.8779006137531478,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.46,-0.49,7.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.2881937,96385,1730723561,287518978,imu_link,0.0,0.0,-0.7120260459909965,0.7021530529951624,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.003490658503988659,0.10122909661567112,-0.879645943005142,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.37,0.12,13.92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.2974114,96386,1730723561,297067404,imu_link,0.0,0.0,-0.7150829789516674,0.6990395791467099,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.06806784082777885,-0.05759586531581287,-0.9250245035569946,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.21,-2.1,10.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.3080785,96387,1730723561,307776451,imu_link,0.0,0.0,-0.7181262977631888,0.6959127965923143,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.005235987755982988,0.008726646259971648,-0.9005898940290741,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.03,-1.2,8.21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723561.3172433,96388,1730723561,316771269,imu_link,0.0,0.0,-0.7211559444851576,0.6927727648614084,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.022689280275926284,0.08552113334772216,-0.9250245035569946,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.27,0.91,11.83,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
